Favwon,Prior,Market,Bet,Kelly,Month,Numberofsets,Wrank,Lrank,Markettotal
1,0.595171389,-0.184859812,1,0.162296123,4,3,16,33,0.780031201
0,0.546053485,-0.186010937,1,0,4,3,65,136,0.732064422
1,0.828502206,-0.02183793,0,0.089788609,4,3,10,117,0.850340136
1,0.559155584,0.004216627,1,0.019132705,4,3,80,100,0.554938957
1,0.536380387,-0.001832745,1,0.023481467,4,3,85,102,0.538213132
1,0.628176756,-0.087130826,1,0.007729582,4,3,65,91,0.715307582
1,0.559909143,-0.038893252,0,0,4,3,58,83,0.598802395
1,0.584366175,-0.01300539,0,0,4,3,544,752,0.597371565
1,0.783328937,-0.139180288,1,0.061647486,4,3,16,136,0.922509225
0,0.503239544,-0.158136117,1,0.193028559,4,3,15,37,0.661375661
1,0.571859046,-0.070814476,1,0.017123515,4,3,52,100,0.642673522
1,0.508310917,-0.193936274,1,0.232474657,4,3,58,85,0.702247191
1,0.846069005,0.034380693,1,0.362964081,4,3,10,143,0.811688312
1,0.693052564,-0.013162125,0,0.055079558,4,3,10,15,0.706214689
1,0.863657464,-0.103460524,1,0.028343135,4,3,15,332,0.967117988
0,0.598428692,0.05138274,1,0,4,3,52,58,0.547045952
0,0.553792792,-0.030319357,0,0,4,3,10,16,0.58411215
1,0.761481879,-0.141045197,1,0.061000376,4,3,30,393,0.902527076
0,0.63069764,0.065725889,1,0,4,3,53,57,0.564971751
1,0.554297085,0.03776816,1,0.08702547,4,3,36,43,0.516528926
1,0.733014142,-0.129054824,1,0.053855686,4,3,19,66,0.862068966
0,0.775917956,-0.04241265,0,0,4,3,24,71,0.818330606
1,0.55601668,-0.180360345,1,0.177323255,4,3,50,352,0.736377025
1,0.51742435,-0.143077631,1,0.18615684,4,3,23,48,0.660501982
1,0.591411146,-0.132177855,1,0.093100542,4,3,29,51,0.723589001
1,0.69734702,-0.055665029,0,0,4,3,34,167,0.753012048
1,0.624703213,0.093353585,1,0.241658675,4,3,25,31,0.531349628
1,0.744909879,-0.092611059,1,0.004834699,4,3,19,57,0.837520938
1,0.899226985,-5.35909E-05,0,0.292293794,4,3,4,30,0.899280576
0,0.543137717,-0.139922392,1,0,4,3,20,68,0.683060109
0,0.629588378,-0.015572912,1,0,4,3,32,45,0.64516129
1,0.622120242,0.036640148,1,0.132994002,4,3,17,42,0.585480094
0,0.714065279,-0.034437715,0,0,4,3,14,55,0.748502994
0,0.714263171,0.048484209,1,0,4,3,35,132,0.665778961
0,0.653830639,0.085002425,1,0,4,3,47,60,0.568828214
1,0.746655411,0.017792437,1,0.192056971,4,3,5,34,0.728862974
1,0.523661116,-0.15568671,1,0.158277223,4,3,39,144,0.679347826
1,0.592380286,-0.108881986,1,0.051791,4,3,16,26,0.701262272
1,0.599709123,-0.107504455,1,0.045025657,4,3,63,136,0.707213579
1,0.588556552,0.01908047,1,0.209292496,4,3,44,103,0.569476082
0,0.654180784,0.089846698,1,0,4,3,37,81,0.564334086
1,0.898227992,-0.091871018,1,0.033185603,4,3,2,48,0.99009901
1,0.943607203,-0.040644765,1,0,4,3,1,44,0.984251969
0,0.854652415,-0.064465232,1,0,4,3,6,45,0.919117647
1,0.785289025,-0.107568118,1,0.026565603,4,3,12,81,0.892857143
1,0.809501843,0.050776502,1,0.358543293,4,3,8,71,0.758725341
1,0.743470347,-0.003913808,0,0.116084598,4,3,17,352,0.747384155
1,0.76081997,-0.014373828,0,0.090759585,4,3,15,132,0.775193798
1,0.700928247,-0.027934727,0,0.008872654,4,3,26,39,0.728862974
1,0.52329471,-0.034741004,1,0.030970723,4,3,63,68,0.558035714
1,0.626914411,0.067003996,1,0.292386822,4,3,55,60,0.559910414
1,0.57797457,-0.054936822,1,0.278639325,4,3,29,31,0.632911392
1,0.930902519,-0.059196491,1,0.004157218,4,3,2,68,0.99009901
1,0.850161542,-0.082674279,1,0.000497699,4,3,4,31,0.932835821
1,0.713007827,0.020487051,1,0.168877298,4,3,7,17,0.692520776
1,0.703439928,0.042064267,1,0.212921101,4,3,5,19,0.661375661
0,0.50411646,-0.275914741,1,0.323079384,4,3,45,55,0.780031201
0,0.564557912,-0.105683375,1,0,4,3,12,26,0.670241287
0,0.553664655,0.02568155,1,0,4,3,8,15,0.527983105
0,0.645582473,-0.073841987,1,0,4,3,4,7,0.71942446
1,0.938085983,-0.021606916,0,0.071995685,4,3,1,55,0.959692898
0,0.694612806,0.056043202,1,0,4,3,5,15,0.638569604
1,0.850290894,-0.113100243,1,0.032247392,4,3,2,26,0.963391137
1,0.854531768,-0.096038574,1,0.017056682,4,3,2,15,0.950570342
1,0.749458532,-0.042934495,0,0,4,3,1,7,0.792393027
0,0.558803295,-0.022592053,1,0,4,3,1,2,0.581395349
0,0.588999259,-0.088507516,1,0,4,3,67,85,0.677506775
1,0.679517775,-0.283873362,1,0.223166862,4,3,51,418,0.963391137
0,0.645629078,-0.02822537,0,0,4,3,62,120,0.673854447
1,0.622530175,-0.25930404,1,0.220830016,4,3,69,265,0.881834215
1,0.650855036,-0.202387285,1,0.150808634,4,3,45,166,0.853242321
1,0.53695977,-0.123542212,1,0.108455763,4,3,90,140,0.660501982
1,0.686790743,-0.077735251,1,0,4,3,47,170,0.764525994
1,0.706306838,-0.031156289,0,0,4,3,81,136,0.737463127
0,0.619472591,-0.015045175,0,0,4,3,182,789,0.634517766
1,0.526968092,-0.206169738,1,0.219431875,4,3,44,54,0.73313783
0,0.524591004,-0.010740902,0,0,4,3,68,145,0.535331906
1,0.870725949,0.276195628,1,0.761712554,4,3,133,162,0.594530321
1,0.695445472,-0.012769826,0,0.056224938,4,3,25,53,0.708215297
1,0.663953639,0.043606245,1,0.182545474,4,3,66,144,0.620347395
0,0.587443272,-0.0028755,0,0,4,3,59,76,0.590318772
1,0.523929057,-0.041681803,0,0,4,3,79,96,0.56561086
0,0.655519754,-0.079774364,1,0,4,3,43,189,0.735294118
1,0.938054109,-0.027196856,0,0,4,3,4,68,0.965250965
1,0.734219682,-0.209176544,1,0.136372305,4,3,13,81,0.943396226
0,0.529538552,-0.11645628,1,0.197664136,4,3,70,84,0.645994832
1,0.554579144,-0.144721556,1,0.311987004,4,3,63,93,0.699300699
1,0.661473792,-0.197632737,1,0.143427855,4,3,94,233,0.859106529
1,0.682706666,-0.192950076,1,0.130040197,4,3,20,66,0.875656743
1,0.691397427,-0.023910155,0,0.017070034,4,3,35,86,0.715307582
1,0.667022988,-0.198028915,1,0.140473018,4,3,82,141,0.865051903
1,0.564471354,-0.091696625,1,0.044265714,4,3,46,157,0.656167979
1,0.513931746,-0.16174393,1,0.177832801,4,3,92,102,0.675675676
0,0.617976115,-0.153628823,1,0,4,3,38,109,0.771604938
1,0.628057798,-0.249135185,1,0.205920864,4,3,43,110,0.877192982
1,0.67970784,-0.131980472,1,0.05606877,4,3,32,87,0.811688312
0,0.563612317,-0.149654445,1,0,4,3,83,258,0.713266762
1,0.69086405,0.067422653,1,0.256868106,4,3,125,247,0.623441397
1,0.671980176,0.020089694,1,0.134684839,4,3,55,104,0.651890482
1,0.685092902,-0.052370225,0,0,4,3,57,116,0.737463127
0,0.618657386,0.017695847,1,0,4,3,64,450,0.600961538
1,0.541445208,-0.046790086,1,0.124512198,4,3,77,119,0.588235294
0,0.549345311,-0.137467876,1,0,4,3,26,117,0.686813187
1,0.65400948,-0.041400812,0,0,4,3,172,246,0.695410292
1,0.549480342,-0.089089262,1,0.039359117,4,3,65,78,0.638569604
1,0.943773714,-0.046325296,1,0,4,3,2,78,0.99009901
1,0.955294274,-0.027023997,0,0,4,3,6,789,0.982318271
0,0.615634655,-0.270890167,1,0,4,3,38,246,0.886524823
1,0.633852131,-0.164869914,1,0.116706251,4,3,43,96,0.798722045
0,0.501211233,-0.193233211,1,0.195387141,4,3,117,140,0.694444444
0,0.530663305,-0.341937044,1,0.350946868,4,3,76,450,0.872600349
1,0.714771983,-0.099560264,1,0.010644777,4,3,47,189,0.814332248
1,0.645116267,-0.027831243,0,0,4,3,16,70,0.67294751
1,0.798604287,0.017354287,1,0.242591822,4,3,8,102,0.78125
1,0.700766772,-0.066104394,1,0,4,3,17,55,0.766871166
0,0.587110561,-0.064779922,1,0,4,3,21,67,0.651890482
1,0.648204533,0.058581891,1,0.198772117,4,3,32,133,0.589622642
1,0.724681725,0.116409219,1,0.380868218,4,3,25,82,0.608272506
1,0.583679456,0.014851242,1,0.059740802,4,3,45,54,0.568828214
0,0.522969984,-0.09128063,1,0.118614017,4,3,119,125,0.614250614
0,0.650014627,0.111801494,1,0,4,3,35,69,0.538213132
1,0.960961405,-0.037042587,1,0,4,3,2,246,0.998003992
0,0.649790752,0.028672739,1,0,4,3,41,57,0.621118012
1,0.901025949,-0.037060355,0,0,4,3,6,69,0.938086304
1,0.747330624,-0.166746158,1,0.094749878,4,3,12,63,0.914076782
1,0.858197357,-0.052549455,0,0,4,3,4,54,0.910746812
1,0.701296172,-0.012989542,0,0.059440376,4,3,51,258,0.714285714
1,0.56877886,-0.188796898,1,0.179534013,4,3,20,32,0.757575758
1,0.538858306,-0.094053087,1,0.063377795,4,3,16,47,0.632911392
0,0.620533146,-0.085681543,1,0,4,3,30,120,0.706214689
1,0.783107525,-0.01561452,0,0.096795994,4,3,8,117,0.798722045
1,0.502208128,-0.216182677,1,0.221196398,4,3,13,25,0.718390805
1,0.615202406,-0.009797594,0,0.019330169,4,3,17,43,0.625
1,0.519221376,-0.198138739,1,0.213555883,4,3,46,94,0.717360115
1,0.837024701,-0.131967547,1,0.05590846,4,3,2,8,0.968992248
1,0.796335611,-0.082399011,1,0,4,3,6,16,0.878734622
0,0.760703705,-0.064378803,1,0,4,3,4,25,0.825082508
0,0.561809985,-0.025044475,0,0,4,3,119,120,0.58685446
1,0.735477912,-0.111979715,1,0.028785644,4,3,12,51,0.847457627
0,0.546736155,-0.082194663,1,0,4,3,46,57,0.628930818
1,0.527419803,-0.109522872,1,0.098129954,4,3,17,20,0.636942675
0,0.509046151,-0.201181122,1,0.230741948,4,3,67,450,0.710227273
1,0.8529311,-0.116061148,1,0.04489023,4,3,2,20,0.968992248
1,0.54546469,-0.195276051,1,0.209776657,4,3,57,450,0.740740741
1,0.808380641,-0.056671262,1,0,4,3,12,120,0.865051903
1,0.704727206,-0.001487483,0,0.10029142,4,3,6,25,0.706214689
1,0.683389053,-0.235728594,1,0.188762729,4,3,2,6,0.919117647
1,0.754105291,-0.042073053,0,0,4,3,12,57,0.796178344
1,0.786244615,-0.153605009,1,0.072648603,4,3,73,878,0.939849624
1,0.602913674,-0.131300717,1,0.083177374,4,3,43,98,0.734214391
1,0.575634718,-0.045483295,0,0,4,3,146,191,0.621118012
0,0.513386141,-0.166885968,1,0.197332498,4,3,74,95,0.680272109
1,0.659285076,-0.014569372,0,0.030841574,4,3,33,66,0.673854447
1,0.559925089,-0.155382493,1,0.132978866,4,3,53,67,0.715307582
1,0.58993349,-0.049452699,1,0.306673948,4,3,45,273,0.639386189
1,0.512993641,-0.061059172,1,0.023229713,4,3,82,83,0.574052813
1,0.697324731,-0.063710276,1,0,5,3,36,93,0.761035008
1,0.546767322,-0.057827599,1,0.009577638,5,3,112,134,0.604594921
1,0.745347748,-0.201621949,1,0.125449193,5,3,104,671,0.946969697
0,0.577739098,-0.117671194,1,0,5,3,50,79,0.695410292
1,0.605393814,-0.193328231,1,0.161247214,5,3,75,88,0.798722045
1,0.589122907,-0.162756792,1,0.423279346,5,3,87,109,0.751879699
0,0.576596402,-0.104602508,1,0,5,3,105,159,0.68119891
1,0.639058334,-0.149585199,1,0.092967725,5,3,70,144,0.788643533
0,0.727992224,0.063098607,1,0,5,3,58,116,0.664893617
0,0.556884967,-0.190499188,1,0,5,3,54,122,0.747384155
0,0.716051808,-0.140112575,1,0,5,3,78,188,0.856164384
1,0.753567207,-0.021626591,0,0.058271182,5,3,39,81,0.775193798
0,0.5085668,-0.070136904,1,0.03521843,5,3,48,96,0.578703704
1,0.520485007,-0.166328179,1,0.177854307,5,3,90,244,0.686813187
1,0.603706038,-0.069241472,1,0,5,3,140,196,0.67294751
0,0.659149679,0.05674004,1,0,5,3,77,108,0.602409639
0,0.554370773,-0.105259834,1,0,5,3,62,65,0.659630607
0,0.850025094,0.262481028,1,0,5,3,101,156,0.587544066
1,0.51333832,-0.123604355,1,0.118624076,5,3,102,127,0.636942675
0,0.586661857,-0.252264317,1,0,5,3,69,72,0.838926174
0,0.596825139,-0.029741277,1,0,5,3,63,179,0.626566416
0,0.694189119,-0.008058072,0,0,5,3,56,210,0.702247191
0,0.541936588,-0.063390288,0,0,5,3,64,84,0.605326877
0,0.603352726,0.016498266,1,0,5,3,55,103,0.58685446
0,0.612911334,0.067059806,1,0,5,3,68,91,0.545851528
1,0.730531092,-0.059358324,1,0,5,3,39,159,0.789889415
1,0.951780928,0.153058884,1,0.872575056,5,3,49,156,0.798722045
1,0.608067338,0.037291082,1,0.263525018,5,3,62,179,0.570776256
0,0.842210595,-0.000959725,0,0,5,3,5,134,0.84317032
1,0.663208316,-0.148479996,1,0.082754683,5,3,18,82,0.811688312
1,0.713207331,-0.128543511,1,0.045731364,5,3,43,188,0.841750842
0,0.52314888,-0.162722177,1,0.168212051,5,3,133,259,0.685871056
1,0.604448757,-0.104771101,1,0.040509314,5,3,46,74,0.709219858
0,0.662219764,0.105426891,1,0,5,3,116,191,0.556792873
1,0.53965679,-0.016516737,1,0.052383593,5,3,36,53,0.556173526
1,0.903348742,-0.077043415,1,0.003638251,5,3,12,90,0.980392157
1,0.563735243,-0.115612583,1,0.306092195,5,3,122,210,0.679347826
0,0.582446733,-0.064383797,1,0,5,3,45,140,0.64683053
1,0.53699874,-0.347957012,1,0.351147257,5,3,69,133,0.884955752
1,0.744096219,-0.028701308,0,0.021874793,5,3,16,68,0.772797527
1,0.735624185,0.007822147,1,0.152339637,5,3,34,84,0.727802038
1,0.555515593,-0.249637386,1,0.246534853,5,3,42,87,0.805152979
1,0.634576381,0.022581277,1,0.113395787,5,3,33,77,0.611995104
1,0.546281318,-0.156953562,1,0.143965026,5,3,38,73,0.70323488
0,0.51322843,-0.05430846,1,0.013701641,5,3,79,104,0.56753689
0,0.516263556,-0.092749842,1,0.019265765,5,3,75,96,0.609013398
1,0.582842116,-0.003668148,0,0.016552341,5,3,38,79,0.586510264
1,0.690994295,-0.1804654,1,0.121987823,5,3,34,122,0.871459695
1,0.895057577,-0.060965368,1,0,5,3,12,69,0.956022945
1,0.556267062,-0.071873641,1,0.0294076,5,3,16,33,0.628140704
1,0.87077744,-0.006415543,0,0.213250706,5,3,49,116,0.877192982
1,0.526063221,-0.267587572,1,0.293551899,5,3,46,62,0.793650794
1,0.683860204,-0.078334918,1,0,5,3,22,43,0.762195122
0,0.623164726,-0.028725756,1,0,5,3,39,134,0.651890482
1,0.602816268,-0.07103818,1,0,5,3,44,127,0.673854447
0,0.644945408,0.048523937,1,0,5,3,44,96,0.596421471
1,0.640716996,-0.189158522,1,0.128958136,5,3,42,140,0.829875519
1,0.733976985,-0.046054216,0,0,5,3,12,22,0.780031201
0,0.719721686,-0.010205321,0,0,5,3,46,49,0.729927007
0,0.538239168,-0.195975222,1,0,5,3,38,96,0.734214391
1,0.599201505,-0.045128392,0,0,5,3,18,42,0.644329897
0,0.502334585,-0.080415997,1,0.071841059,5,3,16,34,0.582750583
1,0.555214528,-0.12878,1,0.119554249,5,3,46,96,0.683994528
1,0.750273392,-0.122326957,1,0.040804213,5,3,12,18,0.872600349
1,0.738900948,-0.105693647,1,0.012724206,5,3,35,42,0.844594595
0,0.507777265,-0.12835505,1,0.123651696,5,3,54,60,0.636132316
1,0.636477066,-0.176531064,1,0.131114123,5,3,30,50,0.81300813
1,0.746745298,-0.032070901,0,0.009587187,5,3,34,173,0.778816199
1,0.583791605,-0.017169934,1,0.251016222,5,3,61,82,0.600961538
1,0.664314706,-0.142136907,1,0.07432846,5,3,13,53,0.806451613
0,0.567532992,-0.038527615,0,0,5,3,103,137,0.606060606
1,0.571199255,-0.03633416,0,0,5,3,36,56,0.607533414
0,0.607227702,0.063749442,1,0,5,3,41,94,0.543478261
1,0.963806162,-0.026292848,0,0,5,3,1,137,0.99009901
1,0.876391279,-0.05818816,1,0,5,3,11,24,0.934579439
1,0.742713255,-0.150143888,1,0.077018161,5,3,19,45,0.892857143
1,0.776178344,-0.048904165,0,0,5,3,7,35,0.825082508
1,0.79393631,-0.115154599,1,0.02819475,5,3,21,66,0.909090909
1,0.62035697,0.034190499,1,0.12579734,5,3,14,25,0.586166471
1,0.774642532,-0.101014211,1,0.007676999,5,3,12,47,0.875656743
1,0.54499103,-0.097682491,1,0.062796147,5,3,32,57,0.642673522
1,0.563033297,-0.082127993,1,0.026618021,5,3,23,43,0.64516129
0,0.547083544,-0.146397732,1,0,5,3,16,33,0.693481276
0,0.558835474,-0.042849243,1,0,5,3,29,38,0.601684717
1,0.701209824,0.07306912,1,0.277330636,5,3,18,69,0.628140704
0,0.532167343,-0.188293752,1,0,5,3,39,131,0.720461095
1,0.526057571,-0.019793957,1,0,5,3,26,31,0.545851528
1,0.908871524,-0.073446747,1,0.001341574,5,3,2,54,0.982318271
1,0.726410642,-0.146189707,1,0.079370101,5,3,13,29,0.872600349
1,0.799966521,-0.112442238,1,0.032515213,5,3,11,34,0.912408759
1,0.756948296,-0.128007456,1,0.051975047,5,3,19,56,0.884955752
1,0.827234607,-0.093575706,1,0.00721621,5,3,6,26,0.920810313
1,0.862041124,0.116884641,1,0.58820362,5,3,3,23,0.745156483
1,0.653762876,-0.095862312,1,0.02389568,5,3,21,33,0.749625187
1,0.744114669,-0.023934487,0,0.041898442,5,3,14,77,0.768049155
1,0.747237722,0.017310714,1,0.188873837,5,3,8,131,0.729927007
1,0.710023801,-0.036244856,0,0,5,3,18,30,0.746268657
1,0.808398622,-0.053670343,0,0,5,3,5,61,0.862068966
1,0.74262098,-0.054827186,0,0,5,3,12,94,0.797448166
0,0.814733438,-0.165658719,1,0,5,3,2,19,0.980392157
1,0.882207016,-0.005892451,0,0.226434552,5,3,3,18,0.888099467
1,0.663408402,-0.099950376,1,0.027222554,5,3,7,14,0.763358779
1,0.576843502,-0.09071324,1,0.323208362,5,3,8,12,0.667556742
1,0.85433627,0.015410096,1,0.302073244,5,3,1,21,0.838926174
1,0.702527658,-0.081171402,1,0,5,3,6,13,0.78369906
0,0.807792207,-0.096366925,1,0,5,3,1,8,0.904159132
1,0.693380241,-0.066498179,1,0,5,3,7,19,0.759878419
1,0.728003222,-0.050812978,0,0,5,3,3,6,0.778816199
0,0.522557704,-0.13018381,1,0.144819969,5,3,7,11,0.652741514
1,0.841143894,-0.051713249,0,0,5,3,3,8,0.892857143
1,0.737225115,-0.009043542,0,0.094848705,5,3,3,7,0.746268657
1,0.572081765,-0.020510827,1,0.21267785,5,3,29,76,0.592592593
0,0.744149313,-0.096186821,1,0,5,3,21,28,0.840336134
1,0.573641191,-0.259692142,1,0.2463434,5,3,30,43,0.833333333
0,0.542179123,-0.102150774,1,0,5,3,48,96,0.644329897
1,0.631620485,0.050225136,1,0.169763757,5,3,34,67,0.581395349
1,0.827616651,-0.110469653,1,0.036861472,5,3,14,44,0.938086304
1,0.681968223,0.001696114,1,0.093239005,5,3,25,37,0.680272109
1,0.621218746,-0.100281976,1,0.03666244,5,3,38,102,0.721500722
1,0.628253536,-0.021941522,0,0,5,3,10,24,0.650195059
1,0.683246196,-0.155679979,1,0.087658497,5,3,20,40,0.838926174
0,0.518040538,-0.145089435,1,0.150260589,5,3,32,51,0.663129973
1,0.631173662,0.002242845,1,0.060226683,5,3,39,42,0.628930818
0,0.61670127,-0.013021652,1,0,5,3,41,45,0.629722922
1,0.91815643,-0.05650244,1,0,5,3,1,32,0.974658869
1,0.859442864,-0.109549384,1,0.032758304,5,3,9,58,0.968992248
1,0.715588786,-0.078062008,1,0,5,3,6,16,0.793650794
1,0.823691905,-0.134162501,1,0.053417925,5,3,12,49,0.957854406
1,0.807310929,0.013660135,1,0.235610077,5,3,5,29,0.793650794
1,0.80816633,-0.065959544,1,0,5,3,15,99,0.874125874
1,0.777408547,-0.017504012,0,0.083762931,5,3,4,42,0.79491256
1,0.568699454,-0.025124774,1,0.207283103,5,3,54,95,0.593824228
1,0.698322559,-0.049061597,0,0,5,3,22,31,0.747384155
0,0.535720456,-0.155842477,1,0,5,3,17,26,0.691562932
1,0.556339291,0.003241945,1,0.09907923,5,3,36,85,0.553097345
1,0.527118232,-0.011674872,0,0,5,3,46,89,0.538793103
1,0.93368904,-0.053965281,1,0,5,3,3,28,0.987654321
1,0.922770202,-0.05570338,1,0,5,3,2,38,0.978473581
1,0.882092119,-0.05248732,0,0,5,3,7,54,0.934579439
1,0.681292055,-0.183759848,1,0.126092141,5,3,13,89,0.865051903
1,0.722039157,-0.174018191,1,0.10426556,5,3,22,96,0.896057348
0,0.554391029,-0.038728781,1,0,5,3,8,20,0.59311981
0,0.652175233,-0.002275029,0,0,5,3,10,30,0.654450262
1,0.70964494,-0.060771085,1,0,5,3,12,85,0.770416025
1,0.786783875,-0.026224255,0,0.049472068,5,3,9,34,0.81300813
1,0.621482778,0.007232164,1,0.350025868,5,3,26,45,0.614250614
1,0.668118451,-0.036106901,0,0,5,3,15,25,0.704225352
1,0.926223065,-0.063875945,1,0,5,3,3,26,0.99009901
1,0.844017708,-0.085350321,1,0.001564644,5,3,1,15,0.92936803
0,0.609980293,-0.167624684,1,0,5,3,5,9,0.777604977
1,0.682483749,0.01134281,1,0.11841632,5,3,7,13,0.67114094
0,0.738486558,-0.010016436,0,0,5,3,4,22,0.748502994
0,0.595092298,-0.183723901,1,0,5,3,20,30,0.778816199
1,0.738380349,-0.119252584,1,0.036995642,5,3,6,12,0.857632933
1,0.909497454,-0.057620534,1,0,5,3,2,30,0.967117988
1,0.718090163,-0.141016366,1,0.073163366,5,3,6,22,0.859106529
1,0.703758155,-0.200400977,1,0.13842036,5,3,3,7,0.904159132
1,0.781683061,-0.074481323,1,0,5,3,1,5,0.856164384
1,0.681252837,-0.221274239,1,0.16692548,5,3,3,6,0.902527076
0,0.528583554,-0.028209319,1,0.054167076,5,3,1,2,0.556792873
1,0.503449717,-0.104083697,1,0.110645479,5,3,1,3,0.607533414
1,0.702497063,-0.209911696,1,0.145074803,5,3,38,40,0.912408759
1,0.539374219,-0.025597533,1,0.092171114,5,3,50,69,0.564971751
1,0.650507321,-0.201281436,1,0.150537366,5,3,49,88,0.851788756
1,0.604910128,-0.181253394,1,0.14432164,5,3,73,82,0.786163522
1,0.610577381,-0.049924601,1,0.377412799,5,3,53,72,0.660501982
1,0.6044794,-0.204582088,1,0.170450043,5,3,36,67,0.809061489
0,0.607139717,-0.079673469,1,0,5,3,60,85,0.686813187
1,0.540804101,-0.075718711,1,0.167744029,5,3,59,61,0.616522811
0,0.50191867,-0.099766047,1,0.087707798,5,3,92,98,0.601684717
1,0.721985603,0.134441537,1,0.404125944,5,3,66,387,0.587544066
1,0.815268914,-0.069686838,1,0,5,3,11,92,0.884955752
1,0.715000906,-0.050695878,0,0,5,3,12,82,0.765696784
0,0.634921199,-0.201199202,1,0,5,3,13,387,0.836120401
1,0.808892998,0.021491423,1,0.267378561,5,3,14,74,0.787401575
0,0.575502711,-0.037242387,0,0,5,3,36,60,0.612745098
1,0.613599311,0.010463003,1,0.070336202,5,3,69,72,0.603136309
1,0.59004037,-0.042070881,0,0,5,3,49,61,0.632111252
1,0.768046157,-0.136112975,1,0.056548719,5,3,11,72,0.904159132
1,0.678246034,-0.044297319,0,0,5,3,12,38,0.722543353
0,0.687365824,-0.04149715,0,0,5,3,14,49,0.728862974
1,0.611444481,0.037391669,1,0.125355932,5,3,60,387,0.574052813
1,0.53369579,-0.155959383,1,0.263397386,5,3,49,387,0.689655172
1,0.585127941,-0.022405474,0,0,5,3,11,12,0.607533414
1,0.706082627,-0.198076505,1,0.131888245,5,3,11,387,0.904159132
1,0.902588462,-0.07588512,1,0.007968515,5,5,9,65,0.978473581
1,0.78422858,-0.164538024,1,0.09173425,5,5,21,75,0.948766603
1,0.83083725,-0.127017156,1,0.047963793,5,5,5,160,0.957854406
1,0.724584206,-0.215265418,1,0.146648782,5,5,16,61,0.939849624
1,0.675352532,0.053461985,1,0.47202412,5,5,286,630,0.621890547
1,0.595060447,-0.25239718,1,0.229431161,5,5,82,101,0.847457627
1,0.563839801,-0.292324583,1,0.284998582,5,5,45,153,0.856164384
0,0.648257751,-0.13177345,1,0,5,5,32,114,0.780031201
0,0.627820738,0.033996509,1,0,5,5,33,89,0.593824228
1,0.563134076,-0.151151638,1,0.130416791,5,5,36,146,0.714285714
1,0.658685831,0.01766019,1,0.119472735,5,5,91,118,0.641025641
1,0.525673018,-0.009658888,0,0,5,5,54,122,0.535331906
1,0.961155138,-0.032485561,1,0,5,5,1,97,0.9936407
1,0.968372959,-0.02526774,0,0,5,5,3,78,0.9936407
1,0.904755539,-0.079496429,1,0.017058229,5,5,7,95,0.984251969
1,0.719670581,-0.218415723,1,0.158406569,5,5,26,76,0.938086304
1,0.601716813,-0.3190935,1,0.295959478,5,5,49,104,0.920810313
0,0.730141762,-0.227712644,1,0,5,5,40,92,0.957854406
1,0.921486154,0.007409371,1,0.395180981,5,5,11,121,0.914076782
1,0.761044783,-0.171791038,1,0.096158378,5,5,12,56,0.932835821
1,0.696805271,-0.189719552,1,0.12494491,5,5,22,74,0.886524823
1,0.503094825,-0.259100297,1,0.304055537,5,5,84,261,0.762195122
1,0.579774424,-0.14908855,1,0.122433254,5,5,131,157,0.728862974
1,0.541595282,-0.092922485,1,0.206535124,5,5,57,72,0.634517766
1,0.626025035,-0.021643358,0,0,5,5,25,47,0.647668394
1,0.704225379,-0.037614383,0,0,5,5,108,115,0.741839763
1,0.671428529,-0.017276705,0,0.028698155,5,5,62,63,0.688705234
1,0.51461421,-0.350437693,1,0.371517914,5,5,70,120,0.865051903
1,0.520574802,-0.060145291,1,0.070541099,5,5,46,139,0.580720093
1,0.721410086,-0.061062527,1,0,5,5,34,80,0.782472613
0,0.630145723,-0.010879918,0,0,5,5,17,156,0.641025641
1,0.695203944,0.049209112,1,0.222104222,5,5,77,141,0.645994832
1,0.685901873,0.001907345,1,0.096774773,5,5,50,52,0.683994528
1,0.847404082,0.049955916,1,0.412424168,5,5,29,155,0.797448166
